created_at,username/id_user,full_text,like_count,quote_count,reply_count,retweet_count,tweet_url,Media,label_sentimen
2025-02-17T19:41:17Z,@AcunMeong,Biarin saja orang orang stres pada kabur daripada menyusakan di di negri ini kita yg di sini hepy hepy saja kerja dapat duit enjoy,0,0,0,0,,YouTube,1
2025-02-17T19:31:51Z,@NickyGibTheCat,Indonesia darurat korupsi. Mega korupsi di smua wilayah dan smua bidang.<br>Kl bisa memberantas. Gue yakin Indonesia bisa berubah lebih baik.,0,0,0,0,,YouTube,1
2025-02-17T19:31:20Z,@supriyanto9933,"Bersyukur saya masih cinta indonesia,semua rejeki telah di atur allah swt...aamiin",0,0,0,0,,YouTube,0
2025-02-17T19:14:59Z,@multazim90,"Yg mau kabur, ya kabur ajalah. Bodo amat",0,0,0,0,,YouTube,-1
2025-02-17T19:14:45Z,@dsr5566,"Aneh, kalo mati mah di mana tempat apa bedanya, mati ya mati aja.",0,0,0,0,,YouTube,0
2025-02-17T19:14:13Z,@Sbrn-i1h,Pantas garuda ikn menunduk😂😂😂,0,0,0,0,,YouTube,-1
2025-02-17T18:43:13Z,@RikySimanjuntak-z8u,Fakta,0,0,0,0,,YouTube,0
2025-02-17T18:40:08Z,@SABDOKALAM,Mau enaknya aja.. <br>Saat susah kabur.. klo sudah makmur ngaku pahlawan,0,0,0,0,,YouTube,-1
2025-02-17T18:34:28Z,@hknetizen5792,Minggato.... BUKTIKAN KABUR.. tapi..semuanya dusta dulu aku kau sayang sayang😂,0,0,0,0,,YouTube,0
2025-02-17T18:33:28Z,@wannasty,"Orang2 yg merasa mampu bersaing di LN, membandingkan nya dgn negara2 yg sudah jauh lebih maju, sono lah, bangun diri loe sendiri, puas dgn diri sendiri, pasti beda saat loe berjuang untuk Indonesia negara loe sendiri, ribuan bahkan jutaan akan merasakan dampak perjuangan loe, wajah2 melas yg berharap banyak sama loe, ga ada nilai nya kah buat loe ???, Masya Allah",0,0,0,0,,YouTube,-1
2025-02-17T18:32:38Z,@sudiyono4481,"Alhamdulillah pada kabur ke luar negeri, biar tdk membebani negara😅😅",0,0,0,0,,YouTube,-1
2025-02-17T18:29:16Z,@nandayanuaris5700,"Susah y cari kerja ,<br>Anak presiden aja  sampe d cari²in pekerjaan😂😂",0,0,0,0,,YouTube,0
2025-02-17T18:28:16Z,@gufrannudin8835,"Matane!!! Keluar aeee, jaman belanda aja sdh ada yg jual negara ini demi pribadi",0,0,0,0,,YouTube,-1
2025-02-17T18:27:20Z,@JunAedi-c8l,Buruan cepat minggat keluar negeri...!!! Tdk punya rasa nasionalisme ngapain dipelihara,0,0,0,0,,YouTube,-1
2025-02-17T18:26:31Z,@dudyalvin38,"Semoga mereka yang di luar negeri dan bilang tidak ada harapan di Indonesia dan tidak mau kembali ...benar2 tidak akan kembali seumur hidupnya ke Indonesia, aamiin",0,0,0,0,,YouTube,-1
2025-02-17T18:14:09Z,@aryasungkana,KABUR AJA DULU ??? JANGAN PULANG SEKALIAN !!!!!,0,0,0,0,,YouTube,-1
2025-02-17T18:09:17Z,@ramashinta5054,Kabur saja jangan pernah kembali,0,0,0,0,,YouTube,1
2025-02-17T18:07:36Z,@OngkiEduard,Pergi kau kami nda butuh orang kaya kalian cuma mau senangnya,0,0,0,0,,YouTube,-1
2025-02-17T18:07:02Z,@sbefendi7167,"klu mau pergi dr indonesia pergi aja boz, ngurangin penduduk indonesia jg 😂 bagus deh...",1,0,0,0,,YouTube,1
2025-02-17T18:01:21Z,@mattgejok3778,"Siapa juga yg butuh kamu f4990t ,,,haram deh",0,0,0,0,,YouTube,-1
2025-02-17T18:00:43Z,@cutestanimalclip4619,Saya lahir di dunia tapi tak mau mati di neraka 😂,0,0,0,0,,YouTube,0
2025-02-17T17:42:48Z,@ichibanseken,Berita sampah. Emang mereka yg bikin tagar dan mengeksekusi meninggalkan Indonesia berapa persen dari penduduk se-Indonesia? Segitunya putus asa sama bangsa sendiri.,0,0,0,0,,YouTube,-1
2025-02-17T17:41:13Z,@kuncungnakata3466,Memang muka kamu bukan orang Indonesia,0,0,0,0,,YouTube,-1
2025-02-17T17:40:02Z,@analuna-uv7hs,"saya mau hidup di Indonesia, tanah tumpah darahku, Garuda di dilahirkan tidak untuk berjalan, tapi Garuda di ciptakan untuk terbang, terbang tinggi keangkasa",0,0,0,0,,YouTube,0
2025-02-17T17:35:11Z,@arieffathoni1900,"Pergi aja,. Gitu aja kok repot",0,0,0,0,,YouTube,1
2025-02-17T17:31:28Z,@muslimmuslim5975,"Yang mau kabur silahkan, belum tentu di luar negri neruntung lebih baik, bisa jadi timggal nama,  1:100  yg beruntung.",0,0,0,0,,YouTube,-1
2025-02-17T17:30:42Z,@AnSori-ik9us,Emang gak ada lo madalah bro 😮,0,0,0,0,,YouTube,-1
2025-02-17T17:28:33Z,@nuryadinuryadi8811,Minggat jing,0,0,0,0,,YouTube,-1
2025-02-17T17:28:20Z,@jufianardhito2289,Minggat aja gk usah balik...😅😅,0,0,0,0,,YouTube,-1
2025-02-17T17:27:49Z,@lilissetyawati5641,"Silahkan kabur, jangan balik. Hujan batu di negeri sendiri lebih baik di negeri orang.",0,0,0,0,,YouTube,-1
2025-02-17T17:22:42Z,@Sumedangraya-ic1wi,GA USAH BALIK AJA INDONESIA GA RUGI ..,0,0,0,0,,YouTube,-1
2025-02-17T17:21:49Z,@MatKamaran,Ini warga Indonesia asl masalah sedikit keluar negara...,0,0,0,0,,YouTube,0
2025-02-17T17:20:37Z,@BarnianNian-de3yy,"Pengecuuuut, pergiaaja Sono....., Negara gak utuh pengecut, mau aik,buruk inilah Tumpah darahku, mana Rasa patrioticmemu duuul?",0,0,0,0,,YouTube,-1
2025-02-17T17:15:26Z,@UdaKot,"Sedihnya rakyat, joget jogetnya org di Istana, ngomong nya juga se enak nya",0,0,0,0,,YouTube,-1
2025-02-17T17:14:11Z,@prinyu438,Permeritah hrs lebih waspada <br>Dgn indikasi  &quot; pecah belah kesatuan nkri<br># kabur adja dlu adja pengecuuuut <br>Yg mau di kobarkan <br>Oleh org &quot; asing yg adu domba <br>Bagi yg cinta tnh air  <br>Gak usah asmuni <br>Koreksi diri lebih peting <br>Klo kita berbuat baik utk bangsa ini <br>Siapa. Pun ukur diri <br>Apa yg udh kita lakukan utk bangsa ini <br>Bkn cari sensansi <br>Dimna cinta mu pada ibu Pertiwi,0,0,0,0,,YouTube,-1
2025-02-17T17:11:16Z,@WandyWandy-b6c,Saya bangga jdi orang Indonesia. NKRI harga mati,0,0,0,0,,YouTube,0
2025-02-17T17:10:23Z,@prinyu438,Tagar kabur  dlu itu pengencut <br>Gak trima kenyataan hidup <br>Gak usah bawa ke publik <br>Itu hanya mempeburuk kondisi jiwa dan pikiran <br>Ini hanya ulah sengintir org yg ingin pecah belH Bangsa,0,0,0,0,,YouTube,-1
2025-02-17T17:08:20Z,@prinyu438,Indonesia  memang byk berbenah diri skrg jauh  lebih baik,0,0,0,0,,YouTube,0
2025-02-17T17:07:27Z,@prinyu438,Gak mikir  dasar,0,0,0,0,,YouTube,-1
2025-02-17T17:00:40Z,@sidoCK15,indonesia juga ga butuh orang kaya loe...,0,0,0,0,,YouTube,-1
2025-02-17T17:00:16Z,@Setidaknya3karakter0k,Knp gadak yang mau kabur ke negara islam ya 😂,0,0,0,0,,YouTube,-1
2025-02-17T16:59:49Z,@sainunhasuna6027,Lo itu orang  b ulek mingrat ajak dari indonesia trcinta,0,0,0,0,,YouTube,0
2025-02-17T16:55:42Z,@totototorsm7227,"Kenapa takut mati bicara begitu? Akan kabur duluan?<br>Orang pitar indonesia pitar teori cintohnya pada saat masih jadi msha siswa pada getol demontrasi menuntut kedilan yg pro rakyat tetapi setelah lulus jadi sarjana banyak yg menduduki posisi penting /jadi  pejabat negara atau di partai politik lupa apa yg dulu mereka teriak&quot;an keadilan tetapi justeru jadi koruptor baru, jadi penghianat<br> baru.Lalu di demo lagi oleh mahadiswa berikutnya dan setelah itu jadi penghianat baru lagi begitu seterusnya",0,0,0,0,,YouTube,-1
2025-02-17T16:55:34Z,@mrholmes06,"ya kalo yg dr warga AS &amp; korea beneran kerasa bedanya tinggal di indo &amp; luar negeri, tp klo pindahnya ke thailand/filipina/malaysia dan sekitarnya ya sama aja feelnya, makanya mereka bisa ngomong gitu",1,0,0,0,,YouTube,0
2025-02-17T16:55:03Z,@jaelanisy2283,"Silahkan kalian yg mau kabur, dan modarlah kalian di luar<br>sana. Yg mau kabur itu yg berjiwa pengkhianat...",0,0,0,0,,YouTube,-1
2025-02-17T16:53:46Z,@Maverick-ni1ui,Belajar bahasa negara yang kalian inginkan dan pelajari skil dan pindahlah,0,0,0,0,,YouTube,0
2025-02-17T16:50:25Z,@AndrianusGuiza,Kocak emang gampang apa kerja di luar negeri 😂😂<br>Kalau gak punya kemampuan + skill mumpuni apakah bisa di terima di luar negeri😂😂,1,0,0,0,,YouTube,0
2025-02-17T16:49:51Z,@hifzankt8942,"media ini diseriusin, paling jadi corong popaganda barat",0,0,0,0,,YouTube,-1
2025-02-17T16:47:35Z,@sontoloyo8515,"sudah yg mau pergi silahkan pergi gak usah balik lagi semoga yg model2 kayak gini habis pada keluar gak usah balik,,amin ya robbal alamin.",0,0,0,0,,YouTube,-1
2025-02-17T16:47:20Z,@lindi7498,"Bangun ????..kita dipaksa hidup sederhana...tapi lihat mereka, oligarkhi, pejabat, politikus..😂😂",0,0,0,0,,YouTube,-1
2025-02-17T16:46:44Z,@ticoshunt,Warga Melayu Islam Aceh hadir. Kami mau merdeka masuk menjadi wilayah Malaysia. Kami gk mau mati sebagai WNI. <br><br>Idaman kami mau mati sebagai warga Malaysia Islam 😊<br><br>Aceh Merdeka Harga Mati 💪,1,0,0,0,,YouTube,1
2025-02-17T16:46:23Z,@konterkendal6,"Bodo amat mau balik apa kagak emg negara mau nangisin kalian mau pergi yh pergi aja g ada yg keberatan g usah diumbar2 seolah2 mau pergi tp mau dirindukan, udah sana huss,,,,,hussssss",0,0,0,0,,YouTube,-1
2025-02-17T16:35:41Z,@pakde_wanto,"Biasanya yg berusaha pindah dari indonesia itu para koruptor, karena biar aman, kalo yg TKI itu lain lagi, mereka cari kerja dan jadi pahlawan devisa",0,0,0,0,,YouTube,-1
2025-02-17T16:33:59Z,@pakde_wanto,"Makanya berantas korupsi, dan sita aset para koruptor",0,0,0,0,,YouTube,-1
2025-02-17T16:33:48Z,@MuhammadAthif-h2f,Klo udah gk mau nkri ya udah pergi jauh2 sana. Suatu saat menyesal meninggalkan nkri,0,0,0,0,,YouTube,-1
2025-02-17T16:33:01Z,@RuryVidio,Suruh mundur saja presiden jika tak mampu,0,0,0,0,,YouTube,-1
2025-02-17T16:32:50Z,@pakde_wanto,"Makanya berantas korupsi, dan sita aset para koruptor",0,0,0,0,,YouTube,-1
2025-02-17T16:32:01Z,@RafkaBwi,"Ya gk pa pa.. gk pentimg juga kalian di indo, gk ada manfaatnya buat bangsa.. gk penting jg.. ya udah sana minggat, gk pnting juga klian di indo.. masih ada 99,99 % lebih rakyat indonesia yg mencintai bngsanya",0,0,0,0,,YouTube,-1
2025-02-17T16:31:31Z,@pakde_wanto,"Tambah bagus kalo tidak balik ke indonesia, nasionalismenya kurang",0,0,0,0,,YouTube,-1
2025-02-17T16:30:19Z,@atongedison4986,"Jawab jujur dech dgn kondisi indonesia skrg yg mnrt saya korup makin parah kolusi pejabat pemerintahan yg sangat hanya menguntungkan kelompok tertentu , hukum yg bisa dibeli , apa indonesia akan memberikan kehidupan yg layak dan dihargai yg dimn rata2 negara luar bisa penuhi .. HARUSNY NEGARA MAWAS DIRI INTROPEKSI DIRI WHY RAKYAT SUDAH LELAH DAN AKHIRNY PILIH KABUR BUKAN PERTENTANGKAN NASIONALISME , MANA NASIONALISME PEJABAT DGN MELAKUKAN PRAKTEK2 KOTOR SPRT ITU",0,0,0,0,,YouTube,-1
2025-02-17T16:27:21Z,@nurkamid5483,Karep mu anjg,0,0,0,0,,YouTube,-1
2025-02-17T16:18:37Z,@ramp0k1,"1. Polisi ada, tapi... keamanan urus masing2, masyarakat mesti bayar uang keamanan dan urus keamanan wilayah masing2<br>2. Dinas Kebersihan ada, tapi... masyarakat mesti bayar iuran kebersihan (uang sampah)<br>3. PBB dan Pajak Kendaraan terus dikutip, tapi... pengendara wajib bayar parkir jika singgah di tepi jalan apalagi dihalaman orang yg mengelola parkir (jalan kena, berhenti lebih mahal)<br>4. Sehat bayar BPJS, saat sakit hanya boleh pasrah...<br>5. Katanya &quot;MELINDUNGI&quot;, tapi... mau &quot;MELAPOR&quot; hal apapun masyarakat bingung mau melapor kemana...<br>6. Katanya &quot;MENCERDASKAN KEHIDUPAN BANGSA&quot;, tapi... biaya sekolah apalagi kuliah sungguh mahal, apesnya lagi, udah tamat malah nganggur dan tak dapet ilmu dari pendidikannya...<br>7. Siapapun yg bertransaksi walau hanya beli sabun mandi, langsung dikenakan PPN 11%, ada yang tau 11% itu untuk apa?<br><br>Silahkan ditambahin jika ada...",0,0,0,0,,YouTube,-1
2025-02-17T16:17:34Z,@Abdya-w9x,"Itu aja kok repot, mau pindah silahkan aja, kan tidak ada yg larang. Ngapain harus buat tagar ### segala bikint repotin aja..kalau mau hidup senang banyak duit kerja yg rajin, baik berkebun, tanam padi di sawah, berdagang di pasar ataupun jadi nelayan tangkap ikan dilaut atau kerja lainnya yg halal..",0,0,0,0,,YouTube,-1
2025-02-17T16:16:35Z,@Itswilkam,Enggak rugi juga kami. <br>kamu enggak pulang2 ke Indonesia,0,0,0,0,,YouTube,0
2025-02-17T16:14:12Z,@IinSubang,Jangan nyalahin negara indonesia ..anjiiing ... dalam kehidupan gono gini kita harus bersyukur...ingat kamu lahir di indonesia. juga bapak moyang mu lahir di indonesia .jadi jaga nama baik tanah leluhurmu jgn kamu jelekan ..anjiiing ..saya paling marah jika bangsa indonesia di jelekan.apa lagi ini sama bangsa sendiri yg di jelekan,0,0,0,0,,YouTube,-1
2025-02-17T16:13:20Z,@Diansetyo-hf1pk,"kowi dan bowo dua racun sama dengan kejahilian yang sama,  membunuh rakyat dengan kadar yang sesuai resistan. Keduanya harus diisolasi ditempat yang steril dari peradaban.",0,0,0,0,,YouTube,-1
2025-02-17T16:12:52Z,@Amrulloh-n1d,Mana janjinya Gibran yang akan membuka 19 juta lapangan pekerjaan?,0,0,0,0,,YouTube,-1
2025-02-17T16:12:50Z,@Y_June16,Saya pun amit2 jika kelak mati sbg WNI,0,0,0,0,,YouTube,-1
2025-02-17T16:11:00Z,@AnthonyBlt-o5m,"Yang mau pergi silahkan pergi, itu hak anda, itu hidup anda,, tidak usah banyak bacot.",0,0,0,0,,YouTube,-1
2025-02-17T16:09:52Z,@AnthonyBlt-o5m,"Yang mau pergi silahkan pergi,tidak kembali lagi juga tidak apa apa hitung hitung mengurangi kepadatan penduduk.",0,0,0,0,,YouTube,-1
2025-02-17T16:07:54Z,@JokoSumbing-nc6pj,"Orang Indonesia kabur aja dulu,, <br>Orang Tiongkok ayo kita duduki Indonesia",0,0,0,0,,YouTube,-1
2025-02-17T16:07:17Z,@pegasis1112,Gitu aja koq repot,0,0,0,0,,YouTube,0
2025-02-17T16:06:22Z,@nailatunnikma7453,"Saya bersukur ada d indo,krn sudah suratan takdir",0,0,0,0,,YouTube,0
2025-02-17T16:05:33Z,@NoorIs-v1d,para pemalas silahkan kabur cari aman jadi tki kami sanggup kok berjuang bangun negri ini,0,0,0,0,,YouTube,-1
2025-02-17T16:05:22Z,@UsmanUsman-us6lg,"Saya bersyukur hidup di Indonesia walau serba kekurangan tapi masih bisa merokok, menyekolahkan anak, pergi dengan bebas trus mau sholat di madjid dekat semua dari rumah, belanja di warung lengkap, prettt gak lah yauw mau tinggal di Eropa Amerika, orang nya rasis, individual, gak punya keramahan belum lagi makanan halal nya agak susah, masjid sulit dijumpai nonsen. Kalau mau jadi TKI trus pindah kewarganegaraan kenapa harus curhat dan bawa bawa menghasut yg lain....kabur aja sendiri.prettt",0,0,0,0,,YouTube,-1
2025-02-17T16:03:19Z,@AhmadRifai-qj9le,kabur apa minggat karepe,0,0,0,0,,YouTube,0
2025-02-17T15:58:23Z,@lesleymucthi9824,Kok saya jd malu sama warga Gaza yg harapan hidup negaranya hampir terbilang ga ada tapi bersikeras bertahan pdhl pemerintahan juga ga punya. Mungkin karna mereka tau rezeki ga dijamin pemerintah atau dimana kita tinggal. Dzat yg memberi rezeki ga peduli kita dimana selama kita yakin dan berikhtiar.,0,0,0,0,,YouTube,0
2025-02-17T15:57:32Z,@mathurispt1522,info agen pindah negara..?,0,0,0,0,,YouTube,0
2025-02-17T15:56:44Z,@muhammadirsyadzaidan9099,KABUR AJA SANA KE JAHANNAM,0,0,0,0,,YouTube,-1
2025-02-17T15:56:27Z,@jackedward6910,"Ya anak anak itu melihat dengan mata telanjang,kue negara ini untuk siapa aja, hanya untuk para pejilat.",0,0,0,0,,YouTube,-1
2025-02-17T15:55:59Z,@JunaLbs,Itulh org2 tak tau diri..tak tau rasa syukur..dilahirkan dan dibesarkan dgn sgala apa yg ada di indonesia malah tidak bersyukur...rasanya negara indonesia tak masalah jika kehilangan org2 sprti ini..,0,0,0,0,,YouTube,-1
2025-02-17T15:55:20Z,@MrNathandok,"NEGARA MAYORITAS MUSLIM TERBESAR DI DUNIA..NGGA ADA BEDA NYA SAMA KEBUN BINATANG BESAR....SAMPAH...<br>PUNGLI, KORUPSI, KRIMINAL, INTOLERAN, PERANG SUKU DAN AGAMA....MANUSIA2 MUNAFIK 😢",0,0,0,0,,YouTube,-1
2025-02-17T15:55:05Z,@MrNathandok,"MANUSIA2 SAMPAH SILIH BERGANTI MENGURUS NEGARA KONOHA.....PERALIHAN KEKUASAAN....PUNGLI, KORUPSI DAN KRIMINALITAS YG MENGERIKAN AKAN BERLANJUT SEPERTI YG SUDAH2.....BANGKAI HIDUP SEMUA....SEHARUSNYA ORANG2 DR NEGARA MAJU YG MENGURUS NEGARA YG SDH TIDAK ADA OBATNYA LAGI UNTUK HUKUM YG NGGA BERJALAN  DI NEGARA INI...😢",0,0,0,0,,YouTube,-1
2025-02-17T15:47:21Z,@rogersidi5198,😅😅😅Tagar bodoh ...hujan emas di negara orang hujan batu di negara sendiri masih lebih terhormat duduk di negara sendiri 😊 😎,0,0,0,0,,YouTube,-1
2025-02-17T15:46:42Z,@dompret,pergilah dan jangan pernah kembali.bangsa ini ga butuh penghianat.,0,0,0,0,,YouTube,-1
2025-02-17T15:46:29Z,@ErfanEfrianto,Justru rakyat indonesia eksodus ke luar negri itu pastilah harapan para pejabat negara ini semakin banyak yg pindah dan bekerja ke luar negri maka devisa negara semakin besar yg akan di korupsi rakyat hanya dapat gelar pahlawan devisa,0,0,0,0,,YouTube,-1
2025-02-17T15:45:42Z,@MamanPutra-q2r2s,"Yang mau kabur ,Sana gih kabur luh , gak usah balik !!!<br>I ❤ indonesia !!",0,0,0,0,,YouTube,-1
2025-02-17T15:43:37Z,@JPrb-t2g,"Mereka ni harsny ditangkap...mereka sdh membuat berta hoax...mereka ni buat vidio diindonesia...jadi mereka ni hanya profokator...yg mngatakn dirinya kabur ,maka secepatnya cabut kewarga negaraannya sebagai warga indonesia...supaya tau rasa...sok jago but vidio profokator",0,0,0,0,,YouTube,-1
2025-02-17T15:41:41Z,@undangBAI,itu lebih baek kalau tidak pulang lagi ga rugi lah masih banyak ko orang indonesia,0,0,0,0,,YouTube,-1
2025-02-17T15:37:28Z,@rezaaditya7723,Tni polri bilang NKRI HARGA MATI tapi dia dia juga backing bandar sabu yang nembak mati bos rental 😂 hahahaha konyol2 shm gk berhuna tetep di gusur  polisi di jadikan alat penindas 😂 hakim jaksa di berikan wewennang di atas tuhan <br>Ma buka bisnis di Indonesia aja banyak preman kecil,0,0,0,0,,YouTube,-1
2025-02-17T15:32:55Z,@kirnopurnomo8657,kuncinya hanya satu korupsi harus di brabtas sampai ke akarnya pasti indonesia makmur,0,0,0,0,,YouTube,0
2025-02-17T15:31:29Z,@PoncoMujianto,umk jateng rendah kenapa pak?,1,0,0,0,,YouTube,0
2025-02-17T15:31:17Z,@mawardiadi7272,"Kabur aja, memangnya di pikirin. Hujan emas di negeri orang, hujan batu di negeri sendiri, lebih enak di negeri sendiri. Kecuali pasukan kalah pilpres dan pilkada.",0,0,0,0,,YouTube,-1
2025-02-17T15:30:29Z,@RaksaJawara,Alhamdulillah.... Silahkan kabur saja dulu (kabur 1 tumbuh seribu),0,0,0,0,,YouTube,1
2025-02-17T15:30:03Z,@cicingkai2236,Pergi aja dn gk usah balik lg,0,0,0,0,,YouTube,-1
2025-02-17T15:29:46Z,@choedratspribadi8895,Walau kita kecewa..tak bisa dipungkiri..kita lahir besar..sekolah di indonesia...makan makanan indonesia...,0,0,0,0,,YouTube,0
2025-02-17T15:29:03Z,@henricarita,SETIAP MANUSIA BERTANGGUNG JAWAB PADA DIRI SENDIRI !,0,0,0,0,,YouTube,0
2025-02-17T15:28:51Z,@dennyavian9280,Hidup segan setengah mati klu di konoha,0,0,0,0,,YouTube,0
2025-02-17T15:28:24Z,@wisnuutama4234,Segerakan lah berangkat.. Tangkap kesempatan... Dan Jadilah pejuang2 devisa Indonesia.. Yg bilang ngga mau balik ya ngga pa2,0,0,0,0,,YouTube,1
2025-02-17T15:27:06Z,@MulSbnc,Silahkan pda pindah. Dari negara ini. Tp inget setelah pindah dari sini. Jgn coba2 hina negara ini.baik buruknya negara ini. NKRI harga mati,0,0,0,0,,YouTube,-1
2025-02-17T15:25:10Z,@romdoniardianto2036,Awas ya kalian balik lagi ke indonesia,0,0,0,0,,YouTube,-1
2025-02-17T15:24:45Z,@caksat,"Indonesia kebanyakan orang sok pinter, tapi tidak mampu menciptakan lapangan pekerjaan yang lebih baik kepada warganya, <br>Makanya wajar saja kalau anak muda beramai ramai kabur ke luar negeri mencari nafkah dan penghidupan yang layak, negara ternyata gagal menciptakan lapangan pekerjaan 😢😢😢😢😢",0,0,0,0,,YouTube,1
2025-02-17T15:24:34Z,@irfangiri,Tempat paling aman adalah alam baqa lebih bagus cari bekal untuk disana nantinya,2,0,0,0,,YouTube,0
2025-02-17T16:56:04Z,@mrholmes06,kalo ternyata salah agama gmn bang?,1,0,0,0,,YouTube,0
2025-02-17T15:23:15Z,@Omcelwongker,"Mau mati dimana terserah aja, nggak usah plg ke Indonesia juga nggak apa ².....",0,0,0,0,,YouTube,-1
2025-02-17T15:21:46Z,@irfangiri,Hanya orang yg tolol yg mau tinggalin tanah leluhurnya. Sebaik baiknya negeri orang lebih baik negeri sendiri.,1,0,0,0,,YouTube,-1
2025-02-17T15:20:37Z,@akusutardi4397,"Kabur kabur saja, gak usah balik.  Di indonesiapun gak ada gunanya.  Minggat aja tak kasih bekel.",0,0,0,0,,YouTube,-1
2025-02-17T15:20:30Z,@sandinalapraya8999,Diluar negeri tidak ada guru honorer di Indonesian banyak<br>Di luar negeri banyak universitas gratis di Indonesia mustahil di gratis kan,0,0,0,0,,YouTube,0
2025-02-17T15:20:26Z,@eddydwijanto3927,"tandai orang tersebut, besok kalua balik ditolak anak tujuh turunan , pengkianat",0,0,0,0,,YouTube,-1
2025-02-17T15:20:07Z,@muhammadtaufiqnurdin6963,demi sebuah keluarga hancurlah bangsa,0,0,0,0,,YouTube,-1
2025-02-17T15:18:08Z,@Suwarno-o2j,"Kita butuh pemuda yg optimis untuk kemajuan bangsa, bukan mereka yg pesimis yg suka minggat .<br>Kalau jaman perjuangan dulu pemudanya tidak setia , pasti negri ini belum merdeka. Jadi biarkan mereka yg mau kabur, l bangsa kita cuma butuh pemuda yg tulus berjuang untuk negerinya.",0,0,0,0,,YouTube,-1
2025-02-17T15:16:38Z,@Lumut-ijoeh,"Aku juga pingin pindah ke jepang,indonesia kejam apa apa pajak semua,bukan gk nasionalis,,,mencari dimana kita dihargai",0,0,0,0,,YouTube,1
2025-02-17T15:16:37Z,@enjella8150,Menjauh lah keparat  tidak yang membutuhkan kamu setan😊,0,0,0,0,,YouTube,-1
2025-02-17T15:16:29Z,@PahlawanKemaleman-b8z,Oh tulang lunak hihi,0,0,0,0,,YouTube,0
2025-02-17T15:15:41Z,@SIRAJUDDIN-ii4nf,"Ini adalah jalan keluar bagi pengecut dan penghianat negara,",0,0,0,0,,YouTube,-1
2025-02-17T15:14:10Z,@misanmaulana9063,Klo gw sih..Lebih baik dsini.Rmh kita sendiri...Sdh nyaman di NKRI 😊,0,0,0,0,,YouTube,-1
2025-02-17T15:12:56Z,@MNuh-u5l,Silah kan pindah kalau ada masaalah dinegara orang jangan merengek pada pamerintah minta pulang tu ada yg ditaha ahirnya ngmis pada pameritah mint😊apulang itu namanya bacot,0,0,0,0,,YouTube,-1
2025-02-17T15:11:25Z,@FarnazSheza,Ayo yg mau pergi ke bangladesh  pegilah kenegeri ini kmi tk msu pergi dari indonesia,0,0,0,0,,YouTube,0
2025-02-17T15:07:08Z,@mohiskakmolyono3083,Hanya manusia sumbu pendek yg punya pikiran hdp d luar negri<br>Silahkan kalian minggat aj dri nkri yg gk mau hdp d indonesia,0,0,0,0,,YouTube,-1
2025-02-17T15:09:22Z,@rantomanullang6792,Bujer,0,0,0,0,,YouTube,0
2025-02-17T15:07:03Z,@lijunism,Sementara bule berbondong2 kesini... terserah sih.. semua pindah ke tempat yg mereka suka...,0,0,0,0,,YouTube,0
2025-02-17T15:06:27Z,@moehieb,Hujan Emas di negeri orang hujan batu di negeri sendiri ❤❤,0,0,0,0,,YouTube,0
2025-02-17T15:06:25Z,@NurRokhim-p5r,Hari ini kamu bilang begini... besok besok kembali...<br>Cuma buat konten biar viral...,0,0,0,0,,YouTube,-1
2025-02-17T15:05:50Z,@Anakrantau-n4q,G usah banyak ngomong pindah negara sekalian..g usah pusing2..kami ikhlas kok😂😂😂,0,0,0,0,,YouTube,-1
2025-02-17T15:04:40Z,@Daswirman-o2x,Hidup itu pilihan dan sunnatullaah qadarullaah.,0,0,0,0,,YouTube,0
2025-02-17T15:03:54Z,@ekosukarnaji86,"Kabur aja lah sana. . Gak usah balik. . Toh kalian cuma jadi beban negara. . Makan subsidi BBM, Listrik, Gas, BPJS, Bansos. . 😅",0,0,0,0,,YouTube,-1
2025-02-17T15:03:32Z,@Rujito-r3e,"1.047 mahasiswa dari 33 universitas di Indonesia menjadi korban TPPO. Pemerintah menegur 33 perguruan tinggi yang telah mengirimkan mahasiswa untuk bekerja dengan sistem magang di Jerman, tetapi berujung pada dugaan tindak pidana perdagangan orang. hati hati kasus terulang lagi, jangan terjerumus 2 kali, dan ujung ujungnya pak Prabowo tolong kami !!!",0,0,0,0,,YouTube,-1
2025-02-17T15:02:49Z,@deddyjanggut426,GA USAH BALIK GA ADA MAMFAAT BAGI INDONESIA,0,0,0,0,,YouTube,-1
2025-02-17T15:02:48Z,@komarhadi3811,Kabur2 aje nyet jgn balik lg ke indo,0,0,0,0,,YouTube,-1
2025-02-17T15:01:49Z,@pergijauh_banget679,welcome to anomie indonesia!!! enjoy the view,0,0,0,0,,YouTube,0
2025-02-17T15:01:01Z,@ElangTimur,"gua nggak bisa kemana2... mak gua nggak ada yg jaga, gimana yaa???",0,0,0,0,,YouTube,0
2025-02-17T15:00:44Z,@CariCara-kz4bp,Tolong jangan pernah balik ke Indonesia,0,0,0,0,,YouTube,-1
2025-02-17T15:00:08Z,@Panji01-k8q,"kalau non pribumi kabur keluar  nggak nalik lagi, saya sangat setuju banget.",0,0,0,0,,YouTube,1
2025-02-17T14:55:59Z,@jimonksenggara1411,Gi mana gk susah cari kerja wong tiap ada lowongan ada LSM yg ngatur dikit dikit bayar😂😂... ada uang kita kerja gk ada uang yh nganggur aja... percuma sekolah tinggi tinggi faktanya LSM lah yg kuasai yg mengatur😂😂,0,0,0,0,,YouTube,-1
