publishedAt,authorDisplayName,textDisplay,likeCount
2025-02-17T08:00:07Z,@kohar212,"alhammdllah moga makin bnyak yg kabur,lumayan ngurangin beban pemerintah,subsidi sayang2 buat kasih fasilatas orang indonesia yg mental omcom",0
2025-02-17T08:00:05Z,@imamkurniawanwijaya4302,"Negara Indonesian makin minus dan minus.<br><br>Mulai dari minus gak ada kepastian bisa plus, kalau mau mulai dari nol maka kabur aja dulu.",0
2025-02-17T07:59:16Z,@dupriyadiboy5896,"NEGARA DENGAN SUMBER DAYA ALAM MELIMPAH RUAH . TAPI YANG KAYA MSKIN KAYA YANG MISKIN MAKIN MERANA , KORUPSI DI MANA2",0
2025-02-17T07:58:53Z,@miraparamitha4034,"INDONESIA EMAS itu hanya mimpi yang tidak akan pernah menjadi kenyataan, hanya harapan palsu saja INDONESIA EMAS",0
2025-02-17T07:58:05Z,@farissilhoery7292,Menyesalkah para pesepakbola yg telah di naturalisasi itu ....???,0
2025-02-17T07:57:36Z,@Sukroji-r8e,Alhamdulillah Pemerintah Gak Pusing-pusing Lagi Urus Kepulangan Jenasah Kalian Ke Indonesia Baguslah Kalau Gitu,0
2025-02-17T07:57:26Z,@motokid6736,"Sudah ga usah balik ,mereka pikir di negara lain enak ya? Terlalu menjelekkan negara sendiri...lepas saja status wni mu bro.",0
2025-02-17T08:15:00Z,@NetizenGenZ-06,saya lagi rajin belajar biar bisa kerja santai gaji serius di australia😂 saya nggak mau dong kuliah 200jt gaji 5jt😅,0
2025-02-17T07:57:20Z,@BahtiarIyar-f1o,Kalo saya punya modal buat ke luar negri saya pasti pindah... TPI saya saya orang susah,0
2025-02-17T07:57:13Z,@Huangwinchen,Kabur aja dulu,1
2025-02-17T07:56:56Z,@anakplosok-k4i,"Ya pergi semua sama, biar saya yg tinggal di indo dan warga yg mau ke negara tercinta, yg kabur orang yg malas kerja",0
2025-02-17T07:56:31Z,@TrhesyaHetharia,INDONESIA negara DONGENG bagi para pencari kerja.pemula.....karena apa2 harus ada uang suapnya.,0
2025-02-17T07:56:17Z,@bejodamaimulyono,Klw bisa di persulit ngapain harus di permudah..😁,0
2025-02-17T07:55:15Z,@yayadafa8166,Indonesia Emang makin KACAU DAN SURAM,0
2025-02-17T07:54:22Z,@TrhesyaHetharia,akibat di Indonesia mau jadi apa saja harus ada uang pungutan liar nya......ini fakta..... kalau buat bukti susah karena semua dlm lingkaran setan.,0
2025-02-17T07:54:14Z,@edyherlambang7207,ini generasi kampretos,0
2025-02-17T07:54:00Z,@caturbagas5797,Bagus pengianat bangsa janan mati di indonesia,0
2025-02-17T07:53:34Z,@aishaputrizahra5533,Aku 10 thn di luar negri tapi Aku ttep cinta tanah air ku Indonesia raya ❤❤❤🇲🇨,0
2025-02-17T07:51:27Z,@Maffendi,Sudah ditakdirkan kita menjadi warganegara Indonesia terima aja,0
2025-02-17T07:49:06Z,@RevanRevan-qj4ng,😂😂😂😂 Indonesia gak butuh orang munafik 😂😂kalau gak ingin tinggal negara Indonesia gak rugi😂😂😂😂,0
2025-02-17T07:48:37Z,@Muhayas1979,"Indonesia adalah negara terkaya, akan hasil buminya, tapi rakyatnya miskin, ketimpangan ini membuat masyarakat membuat tagar tersebut, kecewa",0
2025-02-17T07:44:04Z,@lestariiono3385,Semoga para pemimpin  bs sadar atau mereka akan merasa senang orang2 pribumi sdh terusir dari indonesia selanjutnya china bebas menguasai indonesia,0
2025-02-17T07:40:24Z,@almeera8760,Bagi orang yg punya banyak uang bisa tuh kabur dulu keluar negeri..tp buat yg biaya hidup aja pas pasan..mikir 1000 x deh,0
2025-02-17T07:39:53Z,@arifinazhari8721,Kepada para diaspora dimana pun berada mohon untuk membukakan jalan kepada adik-adik kita untuk meninggalkan Indonesia yang tidak mampu menyediakan kesempatan kerja bagi mereka sebelum mereka itu menjadi generasi yang dungu permanen.,0
2025-02-17T07:38:33Z,@Juraganemas-m1v,Lha gua kabur kemana nih..,0
2025-02-17T07:38:13Z,@rudykoerniawan77,"selamat bepergian, jangan lupa maem dulu",0
2025-02-17T07:37:56Z,@akhmadriduan5435,KaLAU KABUR . KABUR AJA. JANGAN BALIK LAGI..HARUS TANGGUNG JAWAB..😮,0
2025-02-17T07:37:24Z,@isramuddin9670,Anak anak mudah cerdas pasti milih Bekerja dan berkarir di luar negri pendapatan jelas lebih besar setelah potongan dll makan dan bahan makan lebih sehat dll,0
2025-02-17T07:37:23Z,@KarsanPutra,"Ingin punya TANK yg cnggih ngomong aj biar rupiah murah pnya TANK ,PT ,PAL, DI, PINTAD ,KAI PLUS kereta cpt  atuk yg pnya cma ngemis, mnta bntuan klo d indo dsa aj ga ad mnta2 bntuan NEGARA ,ko ap ap memaksa mnta bntuan NEGARA mcam AP ,mndingan dh lh mnum RACUN Aj tu nmanya desa maledesa ngara  cma11,c,m pnjang lbar",0
2025-02-17T07:36:55Z,@nengadit116,lah.mau pergi.pergi.saja lagian.yg melarang kalian.pergi tuh siapa,1
2025-02-17T07:35:28Z,@mariakurniasih9613,Elit dan politik menyumbang sebagian residu😂,0
2025-02-17T07:34:23Z,@kukutmaarif8408,Silahkan pindah dengan senang hati 😂😂 biar penduduk makin dikit<br>Jgn omon omon secepatnya kalian pindah..,1
2025-02-17T07:32:14Z,@rikiprasetyo8788,Sistem birokrasinya yg bkin rakyatnya miskin<br>Apa2 harus pake duit kalo mau d layani😢<br>Padahal kita udh bayar pajak<br>Trus uang pajaknya di korupsi para pejabatnya,0
2025-02-17T07:30:24Z,@ernasamychannel3085,Kabur saja...emang gue pikurin😂,0
2025-02-17T07:29:50Z,@jajangjuli4071,Ada ordal hidup di negri mulyono enak...gampang mau jadi wapres juga sangat gampang......ni yg gak ada ordal..kasian...,0
2025-02-17T07:28:46Z,@RinoTarno-iz7hc,"Maaf ya klo menurut saya. Bebas aja mau pindah negara boleh. Itukan haknya orang ya. Anggap aja macam orang yg merantau. Didaerah saya dulu jangankan orang yg jauh dari Papua, yg dekat dari daerah karawang atau dari sekitaran Jakarta aja ga ada. Tapi sekarang mah penuh, dari daerah mana saja ada.<br>Bukannya Indonesia itu dari dulu terkenal perantau ulung ya. Coba saja cari orang Indonesia, diujung dunia sekalipun pasti ada.<br>Jadi biarkan saja. Orang Indonesia itu masih banyak. Jadi jangan kuatir.<br>Yg patut kita coba, bagaimana cara menghukum para koruptor seperti di Negara Korea Utara. Yg ga banyak cingcong yg ujung2nya bebas. Itu yg jadi permasalahan Indonesia.<br>Semakin masyarakat mengkritik kebijakan2 pemerintah,semakin senang dan leluasa para oknum2 yg punya niat korupsi. Cecurut kantor yg hanya mengatas namakan<br>Rakyat itu yg harus kita bully dan basmi biar mampus.",1
2025-02-17T07:26:21Z,@Ajotap,Wajar sebagai manusia ingin hidup yang lebih baik karena hidup bukan sekedar untuk makan..jangankan manusia ..hewan aja kalo didaerahnya GK ada lagi makanan  pasti dia pindah ke daerah lain,0
2025-02-17T07:25:44Z,@Kebunteduhh,"dikira gampang 😅 gerakan kabur aja  ini yg seneng pelaku kejahatan penipuan.. saat ini ribuan wni jadi korban penipuan kerja di luar negri diiming-imingi gaji besar ternyata disekap dijual dipaksa jadi penipu online di negara2 tdk berhukum sperti myanmar, laos, kamboja. Setiap hari dipaksa kerja 18 jam sehari menipu online orang dari seluruh dunia bila tdk tercapai target mereka bakal dihukum, distrum, dipukuli bahkan sampai dibunuh dijual organ tubuhnya. Jangan-jangan tagar ini emang pesanan penipu luar negri itu biar makin banyak wni yg terjebak dsana..",1
2025-02-17T07:24:51Z,@Ali_ha766,Apakah pemerintah zalim dengan rakyat sendiri,0
2025-02-17T07:23:22Z,@farhanwahidi3133,PARA PEJABAT NKRI KEBANYAKAN BERMENTAL PENINDAS YG LEMAH......OTAK GK DIPAKAI..BISANYA MEMBEBANI KAUM YG LEMAH<br>PETANI SELALU DITINDAS DIPERSULIT MEMPEROLEH PUPUK...<br>AGEN LPG YG MENGOPLOS  MELANGGAR HUKUM <br>PENGECER YG DI BERANGUS<br>TIAP GANTI MENTRI PASTI YG JADI OBYEK KINERJANYA MEMPERSULIT RAKYAT<br>ISI OTAK PEJABAT CUMAN UANG....PENJAJAH BANGSA SENDIRI,0
2025-02-17T07:22:41Z,@KarsanPutra,Orang indo klo tega tpi ga lh MAU ngasih. PELURU sama ki atuk dri pda ngemis k inggris jauh ngri jiran fakta nya emang  PENGEMIS dari nenek moyang mlesya smpe ank ccu ttp jiwa kere  THE BEST g usah MALU2 lh,0
2025-02-17T07:21:33Z,@aisyahmaulidyah6704,"Muka pengkhianat mau enaknya doang, lihat mukanya bukan asli indo",0
2025-02-17T07:20:57Z,@eCyber-y1k,"salah rakyatnya sendiri yang mau aja tertipu dengan pencitraan2 murahan ketika kampanye,, enjoy  !!!<br>menjelang berakhir periode pertama rezim sebelumnya saya memutuskan utk tidak stay lg di negara yg really2 kayak udh jadi milik perorangan/kelompok bukan lg sebagai sebuah negara dimana ada rakyat dengan segala hak2nya yg harus diperhatikan dan disejahterakan but i never see that dn skrang sy mulai bangga akan keputusan sy itu.",0
2025-02-17T07:19:48Z,@IwanSetiawanAlKarim,Mantap,0
2025-02-17T07:18:51Z,@EncengSulaeman-s2g,Usir aja dari Indonesia NKRI tidak butuh para penghianat<br> Kenapa pakai keluar dulu harusnya keluar selama lamanya. Tuh ke Banglad😮es biar makmur.,0
2025-02-17T07:16:23Z,@KarsanPutra,DIMANA MANA negara 1jengkal jdi pengemis pntas tp cma mnyet atuk aj ap yg buat bngga tuk,0
2025-02-17T07:15:11Z,@belove4077,Pemerintah hadir pas pilpres rakyat di kasih sembako+ amplop di kasih janji2 manis doang,0
2025-02-17T07:15:08Z,@dearperfecto6431,👍👍👍👍,0
2025-02-17T07:14:17Z,@belove4077,Enak kerja di luar gaji nya lbh 10jt lumayan bisa nabung di konoha apa lagi si ndas bikin Mentri seabrek  byk yg jadi korban kebijaksanaan si ndas.,0
2025-02-17T07:13:35Z,@PeringatanReking,Saya dari Indonesia sudah 2 tahun lebih bos tempat saya bekerja menyuruh saya untuk <br>Menetap di negeri ini tapi <br>Saya menolaknya karena Indonesia tercinta tumbah darah nenek moyang saya,0
2025-02-17T07:13:11Z,@KarsanPutra,Klo tau dri dlu bhwa mental kere nyali ngemis tu HARAM atuk mnyet lain bcot atuk darah haram ko bgga,0
2025-02-17T07:12:54Z,@afuklie7474,"Dgn viral tagar&quot;kabur saja dulu &quot; Ini sungguh memalukan Indonesia,tapi para pejabat di atas sadar ngak bagaimana mereka memenage negara ini.",0
2025-02-17T07:09:44Z,@citrakinasih,"Silahkan saja gak balik , yang lebih baik bayak ...😊",0
2025-02-17T07:08:13Z,@mahasura640,Aku kalau ada kesempatan mau meski harus perperang di ukraina sana,0
2025-02-17T07:07:44Z,@zainsentot8349,Klu yg lucu   kita nggak percaya pada pemerintah ..   kit sbg warga nggak perlu ikut  nimbrung uranya nggak ada yg ada ketakutan nggak. Bisa makan cari duit dll ... Ironi. Kalian nggak percaya sama yg bikin bumi ini ..    kita dr rahim SDH ada. Rezeki masing 2.   Udah dijamin kecuali nggak mau usaha ... Doakan negri ini  .. jgn ditambahi  JD ruwet .. nikmati yg SDH ada .ok,0
2025-02-17T07:05:20Z,@Doremi.homeresto,"Hanya Dinegara ini Org Bangga MJDI Birokrat/Abdi Negara, Pdahal Dinegara lain Bnyak org disuruhasuk MJDI abdi negara mreka menolak dan lbih MJDI pengusaha...",0
2025-02-17T07:04:58Z,@HourisaacHanandamaetrea,Dri muka saja ketauan model nya jelas siapa!!!,0
2025-02-17T06:57:49Z,@Japra8901,"Ywd lu pada ke luar negeri aja sana, tapi buang duit n seneng2nya disono yak, jgn di indo",0
2025-02-17T06:55:53Z,@zulkarnainad4751,Mau kabur...kabur saja..emang di pikirin...masih banyak anak bangsa yg cerdas2 siap mengabdi pd negeri ini,0
2025-02-17T06:55:49Z,@tekastekas1263,"Awas kalau balik ke Indonesia, kutunggu kau... Janjimu",0
2025-02-17T06:55:42Z,@usepgunawan4051,Alhamdulillah pda pergi org..mudah2 han diaegerakan cman beban aja..amin yra,0
2025-02-17T06:54:50Z,@basstian3461,"Pejabat rakus peduli soal tagar ini?<br>Jelas enggak laaaaaa.. <br><br>Buat mereka, selama masih bisa NGERUK DUIT, mao negara kebelah 2 pun mereka buta dan tuli.",0
2025-02-17T06:53:04Z,@DidiManurung,"Yang tidak bisa keluar nrgri utk cari penghidupan aja, terpaksa karna memang tidak bisa. Tapi andaikan bisa dgn mudah utk cari makan disana, kenapa tidak, pasti bsnyak yg pergi utk kenegara lain. karna terasa jelas semakin susahnya hidup dlm mencari penghidupan dinegaranya sendiri. Hal ini bisa disebut sbg rasa kekecewaan yg sangat beralasan sebab negara yg kaya raya subur makmur tapi hanya mudah bagi mereka yg memiliki dan menduduki kekuasaan. sementata rakyat hanya melihat tapi tak bisa berbuat banyak ketidal adilan tsb.",1
2025-02-17T06:51:30Z,@AlamDesaChanel,Pergilah dri Indonesia nyemak aja di Indonesia,0
2025-02-17T06:50:20Z,@PrasetyoOetomo-d3y,"Masa depanmu tergantung kerja kerasmu. Desakan subur, Desaku bahagiaku, Desaku Nyaman dan Desaku Hidupku Alhamdulillah",0
2025-02-17T06:46:32Z,@rahmankaulan332,Maksudnya...???? <br>HargaMati... @#$_$$&amp;_++$__*&quot;&#39;,0
2025-02-17T06:44:14Z,@HPTeguh,"&quot;Jangan tanyakan apa yang negara ini berikan kepadamu tapi tanyakan apa yang telah kamu berikan kepada negaramu.&quot; - John F. Kennedy, Presiden Amerika Serikat ke 35<br><br>Tentu kata seperti ini tidak berlaku bagi negara yang korup dan senangnya memalak rakyat rakyatnya sendiri tanpa memberikan manfaat yang memadai bagi rakyatnya sendiri",0
2025-02-17T06:43:58Z,@nunungirmawati5460,Warga diangap sapi perah utuk  kesejahtraan penguasa n kroni2nya,0
2025-02-17T06:40:55Z,@muhammadgavyn1537,Provokasi .. nggak perlu ... tagar ndasmu ....,0
2025-02-17T06:36:48Z,@albataviefishing8592,"Klo bisa keluar,keluar aja dulu,dgn keluar negri,sama aja udah mngurangi beban negara.",0
2025-02-17T06:35:45Z,@muklisonakbar8513,Itu jalan hidupmu mau jungkir balik mau mati dimana mau makan mau nggak itu urusanmu. Kamu sdh menentukana jalanmu sendiri.,0
2025-02-17T06:34:54Z,@rizavibes,"ini viral hanya karena medos aja sih..nyatanya kan ini sudah berlangsung dari dulu setau saya..cuma ini karena dibikin heboh aja...itu mah hak mereka lah...tiap orang beda nasib ..beda peruntungan juga..kita orang udh banyak yang pada tau kok...ga model lagi nyalah2in memang udh gitu mau diapain...didalam negerri sendiri kenyataanya selalu tumbuh generasi2 yang  lebih baik juga, dan yang diluar juga akan ada yang ingin menyumbangkan prestasi merka di indonesia pada akhirnya jika mereka sukses dan memiliki potensi ut bisa ikut membangun indonesaia selama ada cuan ya ada masa depan...",0
2025-02-17T06:34:49Z,@tatangsafrudin957,"harapan saya yang kabur dari Indonesia jangan pulang lagi di Indonesia,  , apa pun yang terjadi  NKRI harga mati",0
2025-02-17T06:31:30Z,@Hartono123-t1l,Mau gak balik ya hak nya.. Setiap rasa gak mampu menimbulkan iri.. Rasa iri jadi benci.. Rasa benci  kemudian tidak pernah bebicara sisi baiknya..terus haruskah aku bilang W. O. W 😂😂😂😂😂😂,0
2025-02-17T06:27:36Z,@PakRewel,Kami anak indonesia  dari golongan goput tapi kami sampai nyawa memisa kan kami kami tidak akan meninggal idonesia tercinta ini karna kami hidup ditana ini bukan karna pemerinta tapi kami hidup karna allah  jadi kami dari golongan golput tidak akan tinggal kan tana ini sampai maut memisa kan kami tersera anda semua yg tidak puas dengan kehidupan dunia yg hanya sementara kami bahagia walau hanya hidup sederhana di dunia karna kami sadar harta tidak di bawa mati kami tidak perna maap rakus di dunia yg hanya sementara salam waras dari sumatra utara hidup  nkri wasalam,0
2025-02-17T06:23:46Z,@ireneli6223,Kalau di<br>Luar kam semua hrs sendiri blum te tu hidup di Negara org enak,0
2025-02-17T06:22:17Z,@tulalit1429,yang awal cocok jadi oranh mongolia,0
2025-02-17T06:21:26Z,@BonarParl,Indonesia gak butuh kalian juga sih,0
2025-02-17T06:20:21Z,@sharpmouse-h8r,"ya lah, di luar negri ga ada ormas &amp; FPI PKS Hama haha",0
2025-02-17T06:18:24Z,@SusantiGandu,Walaupun saya tidak mampu tapi aku bangga menjadi orang indonesia,0
2025-02-17T06:16:08Z,@AbdulAzis-ie2wq,ini karena KORUPSI jadi Budaya di Indonesia....,0
2025-02-17T06:13:58Z,@lekkhumar0079,Yang mau kabur kabur saja emang gue pikirin...,0
2025-02-17T06:13:19Z,@dikiPranawijaya,Ingat sebaik baiknya di negri orang itu masih lebih baik negri sendiri,0
2025-02-17T06:11:44Z,@euiskurniasih8114,Buat lu lu pada yang emang punya doku dan famili di luar Indon...silahkan..pilih lu jadi WNA DI NKRI..GOOD BYE GUYS...GUA KAGAK PEDULI#<br>GUA MASIH CINTA NKRI#<br>NIH NKRI BUTUH ANAK NEGERI YANG CINTA TANAH AIR#,0
2025-02-17T06:05:49Z,@dandanggendis3660,"Mau kabur, kabur aja sana, jangan balik ke Indonesia",0
2025-02-17T06:00:40Z,@darkcold5630,"Yang mau pindah silahkan pindah...kalian bukan orang hebat , hanyalah Pecundang dan Sampah🎉❤",0
2025-02-17T05:59:36Z,@AbahRudin-p4l,"Mungkin benar juga apa yg dikatakan anak muda ini, karena di negeri ini surganya para koruptor dan oligarki",0
2025-02-17T05:59:22Z,@darkcold5630,Nggak usah kembali<br>Indonesia nggak butuh Orang2 seperti kalian😂,0
2025-02-17T05:58:32Z,@FasikhinTaefuri-fh5qu,Negara yang menikmati cuma  pejabat nya sama para oligarki rakyat gk di pikirin  miskin susah cari kerja susah,0
2025-02-17T05:58:19Z,@RiasTitin,Negara kita ancur nya gara2 korupsi yg tidak terkendali sampai korupsi ratusan triliun hancur lah kesejahteraan rakyat ...tidak akan maju sebuah negara kalou rakyat nya masih banyak yg miskin dan belum sejahtera oke,0
2025-02-17T05:54:15Z,@EviPuspitasari-s5e,Itu penghianat,0
2025-02-17T05:53:54Z,@EuisHermawati-wh3vc,Jangan ada saling benci dan memaki apa lagi saling menyalah kan jangan sampai allah murka,0
2025-02-17T05:53:39Z,@birinpututaran934,Indonesia adaah surga bagi koruptor,0
2025-02-17T05:53:34Z,@tatanglodaya8241,Minggat aja gak usah koar&quot;,0
2025-02-17T05:51:15Z,@Nozelsilva09,Miris bangat anak muda sekarang  mental lemah coba dulu ingat2 walaupun disiksa para pejuang masih belum menyerah untuk indonesia,0
2025-02-17T05:50:07Z,@EuisHermawati-wh3vc,Apapun itu mari kita dukung dengan doa brsatu padu untuk jepentingan kita brsama,0
2025-02-17T05:50:04Z,@kresnodiphoyono3799,Biarkan Saja Kalau Mau Minggat.....Paling Soal Parut Dan Kesenangan Saja yg ada di Pikirannya.... Losss Dollll... Bae,0
2025-02-17T05:49:01Z,@Her-g5i,Prabowo cuma narasi dan nunggu viral baru reaksi.,0
2025-02-17T05:48:29Z,@EuisHermawati-wh3vc,Saya nyakin suatu satt nanti pasti negri ini mkmur dn sekrang lgi di usahkan pihak pemerintah pusat,0
2025-02-17T05:50:13Z,@paulgilbert3139,Delusional,0
2025-02-17T05:47:23Z,@MldnAull,"Pada pindah aja biar perekonomian ini cepat meningkat, kan dari dulu juga ada transmigrasi urbanisasi, itu cuman pemerataan ekonomi, apalagi kalau pindah warga negara lahan makin tambah",0
2025-02-17T05:46:49Z,@kamerahaape,"Klo menurut saya, masyarakatnya jg SDM rendah sih. 😂😂😂",0
2025-02-17T05:46:48Z,@HeartBrains,"sistem perhukuman, birokrasi, pajak yg tidak sesuai dengan timbal balik ke masyarakat dan upah minimum yg rendah. blum macetnya. siapa than?",0
2025-02-17T05:46:41Z,@mbahjarot-vm1fr,"Kalau pejabat tidak tanggap tetep nekat berkorupsi ria ,bisa disate dan dibikin tongseng oleh warga rakyat indonesia.",0
2025-02-17T05:46:27Z,@EuisHermawati-wh3vc,Disini kalau pun susah msih bisa makan ga pernah kelaparan,0
2025-02-17T05:45:24Z,@khotobtokai5637,Hidup di indonesia itu sangat mengerikan.....korupsi dmna2....penegakan hukum rusak parah....pajak tinggi.....preman ada dmna2.....cari kerjaan susah.....pemerintahan nya sudah bobrok......jd sebaiknya klo ada kesempatan mending kabur keluar negeri aj.......indonesia di ambang kehancuran karena pejabat2nya sudah bobrok...!!!!!!,0
2025-02-17T05:45:16Z,@EuisHermawati-wh3vc,Saya ga akan prnah tingal kan infonesia yawa pun ku taruh kan dmi nkri,0
2025-02-17T05:44:30Z,@ekopriyanto1773,Ga papa sono pada kabur .... Malah ngurangi penduduk ...... Rasa Nasionalisme yg TIPIS dan Frustasi aja yg pada milih begituan ...... EGP ...,0
2025-02-17T05:43:09Z,@atehmu4350,Harusya mereka yg kabur di catat sebagai penghianat bangsa dan tidak d perbolehkan kembali sebagai warga negara indonesia.<br>Gimana guys?<br>Biar gak nambah2in impor beras😂😂,0
2025-02-17T05:42:48Z,@omslearn6928,"Ingetin mukanya,🧐",0
2025-02-17T05:41:31Z,@katrinaja5622,temen gue di australia. apa2 suruh orang. kata siapa harus apa2 sendiri. dia bawa art juga ke australia.,0
2025-02-17T05:41:12Z,@lbraham_Ali,Pejabat daerah kelurahan aja ada yang jatah ke pengusaha2.,0
2025-02-17T05:38:13Z,@RmYusuf-e3h,"Kabut saja dulu deh, pergilah ngak ada yang melarang",0
2025-02-17T05:36:50Z,@mardalihsyarif8890,Gagalnya negara melindungi rakyatnya adalah resah nya rakyat yg hidup di negara nya karena tanpa jaminan utk dirinya tentang kehidupan di negaranya,0
2025-02-17T05:36:35Z,@HerSuteki-n8w,Mati aja sebagai orang Timor Leste barangkali lebih terhotmat....😂😂😂😂😂,0
2025-02-17T05:35:36Z,@hendroprijono6510,Silahkan berangkat dan gak tengok ke belakang.....brangkatlah dan jangan pernah injak kembali bumi nkri walaupun urusan keluarga...,0
2025-02-17T05:35:05Z,@Adhi-u1o,"Monggo ,",0
2025-02-17T05:34:23Z,@satrioirengsatrio5394,Alhamdllh kl PD kabur jgn pernah balik ...bukti jiwanasionalis dn pasrah menyerah ....kl sy pribadi mati hidup 🇮🇩 ibupertiwi susah Senang sy jalani ....🙏,0
2025-02-17T05:33:49Z,@risfanmarpaung2346,"Saya juga udh terpikir seperti itu,...kabur aja dulu,... karena di Indonesia ini yg bisa berkembang orang2 seperti fufufafa,... orang bijak dan pintar sulit untuk dapat kesempatan",0
2025-02-17T05:33:03Z,@imankusmanto7791,Kabur aja dulu. Eh kejebak human trafficking. Disiksa disekap. Terus negara yang harus ngurusin.,0
2025-02-17T05:32:57Z,@agoozerokr8406,"Ungkapan sombong, ingat jangan takabur bro.. lihat nanti kalau tidak mau mau mati di Indonesia siapa yang direpotkan...<br>Kalau sebatas sakit masih bisa ngurus sendir, kalau sudah mati apa bisa ngurus sndiri, yang ada pasti dideportasi juga kan mayatmu..",0
2025-02-17T05:31:36Z,@BagusWisnu-kh1gp,"Dimana menemukan kebahagiaan dan kesejahteraan,kesanalah kamu pergi❤",0
2025-02-17T05:31:05Z,@widarti-lq4je,"Ya kalau mau minggat minggat aja sana.    Hidup indonesiaku,tanah airku.",0
2025-02-17T05:29:11Z,@acid_graphix99,Yaudah kabur aja. Biar berkurang beban negara. Kalo ada apa&quot; di negara orang jangan harap bantuan negara. Kita&quot; yg engga kabur jalani hidup apa adanya aja di Indonesia. Orang&quot; luar negri malah banyak yg mati&quot;an supaya bisa hidup di Indonesia. Mereka punya Cara pandang berbeda tentang menjalani hidup.,0
2025-02-17T05:28:19Z,@Gendut-m4k,"Mental lemah dan cengeng,<br>Dan miskin wawasan.<br><br>Disetiap kota dan negara manapun ada yg sukses dan gagal secara finansial.<br><br>Di Indonesiapun bisa sukses jika mengerti dan paham caranya,<br><br>Diluar negeripun banyak warga negara mereka yg sukses maupun gagal.<br><br>Jadi sama saja,<br><br>Jika bermental lemah dan cengeng mau dimanapun berjuang maka hasilnya tetap sama.<br><br>Tidak dibutuhkan Komentar2 Negatif karena memang tidak ada manfaat Positifnya.<br><br>.",0
2025-02-17T05:23:05Z,@DEMENTOR-g6p,Yang punya kesempatan pindah pindah aja bro negara ini menuju negara apokaliptik dystopia,0
2025-02-17T05:22:38Z,@mmsmmsms,"Muke lo jelek, silahkan pindah. Hidup itu pilihan. Emang gampang dan tdk membutuhkan biaya pindah ke negara lain. Kmd kamu punya keahlian apa, diluar lbh selektif lagi dr indonesia. Mau jadi gembel kah. 😂 Ayo jangan NATO. No Action Talk Only. Omon2 aja lo",2
2025-02-17T05:21:42Z,@fakhrudinrasyid5554,Bagus...negara dapat devisa...mayan ada bshan tuk di.korupsi,0
2025-02-17T05:21:04Z,@januarabdillah7849,"Saya rasa yg ingin kabur dari Indonesia itu orang orang yg memang tidak punya jiwa nasionalis Indonesia,inginnya hanya hidup senang tanpa mau berjuang,sama saja dengan penghianat negara",0
2025-02-17T05:19:58Z,@PeternakanTumbuhan22,"Ini berita hebat amat. Kalau mau kabur pada kemana? Emang NDA lebih pusing di negri Sono. Ada lagunya TANAH AIR KUCINTA,BIARPUN SAYA PERGI JAUH TIDAKKSN LUPA DARI QALBU. Kalau masih muda enak di LN KALAU UDAH TYA ENAK DI INDONESIA",0
2025-02-17T05:17:47Z,@fathuralfaroz3759,Bersyukur aja di negeri sendiri.yang mau pindah keluar negara silahkan.pindah kewarganegaraan pun gpp silahkan.,0
2025-02-17T05:15:45Z,@bodonk23,Mudah mudahan lu pade ngga nelan ludah lu sendiri. Semoga klo koit diluar sana diterima disisi nya dan koit bahagia lahir bathin,0
2025-02-17T05:14:46Z,@panduryzalstyawan2794,Alhamdulillah klo g mau balik.. 😂,0
2025-02-17T05:13:11Z,@freewar5800,Cash,0
2025-02-17T05:12:08Z,@Suwantono-r8f,Jangan omdo . pergilah dan jangan balik lagi.. INDONESIA BAIK BAIK SAJA TANPA KELIAN,0
2025-02-17T05:11:51Z,@TaufikhidayatHidayat-gj8xp,😂😂😂,0
2025-02-17T05:11:09Z,@kamankaman-lq5xh,Pergilah dan jangan pernah balik lagi,0
2025-02-17T05:10:05Z,@Refarki0517,Alhamdulillah..Mengurangi Beban negara dengan MENGURANGI jumlah Penduduk...,0
2025-02-17T05:06:45Z,@AldiD-r5e,Mau kabur ke mau ngga ke . emang nya gue pikirin,0
2025-02-17T05:04:05Z,@Aankaryati-u5b,Hidup di mana pun hanya azam dan Kegigihanlah yang tak akan berhasil,0
2025-02-17T05:02:09Z,@Syahlani-p9y,Tagar setan ibelis.,0
2025-02-17T05:01:44Z,@ashari4021,Mereka hebat mereka survival,0
2025-02-17T05:00:57Z,@anonim091,"pantes ga maju, rakyat ga mau bebenah diri sendiri, ga mau susah2, ga mau ambil andil dalam kemajuan negara dari segala sisi termasuk sisi gelap bobrok isi pemerintah, mau nya solusi instan pindah negara org. Tapi semua balik lagi ke pilihan masing2, yang sangat disayangkan apa2 menyalahkan pemerintah, tanpa ada action yg kongkrit dari diri sendiri.",0
2025-02-17T04:58:00Z,@teguhmahendra1305,Anak presiden aja sulit cari kerja....<br>Apalagi anak rakyat biasa...<br>Kata Inayah Wahid lho....🤪,0
